Figure 2.135 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Minds and Machines. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 0.7%. Proceedings of the Aristotelian Society - 0.7%. Ethics - 0.4%. Philosophical Review - 0.7%. Analysis - 0.9%. Philosophy and Public Affairs - 0.5%. Journal of Philosophy - 0.7%. Philosophy and Phenomenological Research - 1.1%. Philosophy of Science - 0.6%. Nožs - 1.0%. The Philosophical Quarterly - 0.9%. British Journal for the Philosophy of Science - 1.3%. The topic reaches its zenith in year 1989 when it makes up, on average across the journals, 1.5% of the articles. And it hits a minimum in year 1899 when it makes up, on average across the journals, 0.1% of the articles."
Figure 2.136 - ,"A scatterplot showing which proportion of articles each year are in the topic Truth. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 2002 when 3.8% of articles were in this topic. The lowest value is in 1891 when 0.0% of articles were in this topic. The full table that provides the data for this graph is available in Table A.59 in Appendix A."
Figure 2.137 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Truth. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 2.1%. Proceedings of the Aristotelian Society - 1.1%. Ethics - 0.3%. Philosophical Review - 1.0%. Analysis - 4.1%. Philosophy and Public Affairs - 0.1%. Journal of Philosophy - 1.5%. Philosophy and Phenomenological Research - 1.2%. Philosophy of Science - 1.0%. Nožs - 2.3%. The Philosophical Quarterly - 1.7%. British Journal for the Philosophy of Science - 1.0%. The topic reaches its zenith in year 2002 when it makes up, on average across the journals, 3.5% of the articles. And it hits a minimum in year 1891 when it makes up, on average across the journals, 0.0% of the articles."
Figure 2.138 - ,"A scatterplot showing which proportion of articles each year are in the topic Radical Translation. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1975 when 2.4% of articles were in this topic. The lowest value is in 1899 when 0.0% of articles were in this topic. The full table that provides the data for this graph is available in Table A.60 in Appendix A."
Figure 2.139 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Radical Translation. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 0.7%. Proceedings of the Aristotelian Society - 0.8%. Ethics - 0.2%. Philosophical Review - 0.7%. Analysis - 1.1%. Philosophy and Public Affairs - 0.1%. Journal of Philosophy - 1.7%. Philosophy and Phenomenological Research - 0.9%. Philosophy of Science - 0.8%. Nožs - 2.3%. The Philosophical Quarterly - 1.1%. British Journal for the Philosophy of Science - 1.0%. The topic reaches its zenith in year 1975 when it makes up, on average across the journals, 2.3% of the articles. And it hits a minimum in year 1899 when it makes up, on average across the journals, 0.0% of the articles."
Figure 2.140 - ,"A scatterplot showing which proportion of articles each year are in the topic Explanation. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 2011 when 2.0% of articles were in this topic. The lowest value is in 1877 when 0.0% of articles were in this topic. The full table that provides the data for this graph is available in Table A.61 in Appendix A."
Figure 2.141 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Explanation. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 0.5%. Proceedings of the Aristotelian Society - 0.5%. Ethics - 0.2%. Philosophical Review - 0.4%. Analysis - 0.5%. Philosophy and Public Affairs - 0.2%. Journal of Philosophy - 0.8%. Philosophy and Phenomenological Research - 0.6%. Philosophy of Science - 2.5%. Nožs - 1.0%. The Philosophical Quarterly - 0.7%. British Journal for the Philosophy of Science - 1.6%. The topic reaches its zenith in year 2012 when it makes up, on average across the journals, 1.7% of the articles. And it hits a minimum in year 1877 when it makes up, on average across the journals, 0.0% of the articles."
Figure 2.142 - ,"A scatterplot showing which proportion of articles each year are in the topic Personal Identity. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1988 when 2.0% of articles were in this topic. The lowest value is in 1883 when 0.1% of articles were in this topic. The full table that provides the data for this graph is available in Table A.62 in Appendix A."
Figure 2.143 - ,"A set of twelve scatterplots showing the proportion of articles in each journal in each year that are in the topic Personal Identity. There is one scatterplot for each of the twelve journals that are the focus of this book. In each scatterplot, the x-axis is the year, and the y-axis is the proportion of articles in that year in that journal in this topic. Here are the average values for each of the twelve scatterplots - these tell you on average how much of the journal is dedicated to this topic. Mind - 0.8%. Proceedings of the Aristotelian Society - 0.7%. Ethics - 0.3%. Philosophical Review - 0.8%. Analysis - 1.6%. Philosophy and Public Affairs - 0.5%. Journal of Philosophy - 0.8%. Philosophy and Phenomenological Research - 1.0%. Philosophy of Science - 0.3%. Nožs - 1.1%. The Philosophical Quarterly - 1.4%. British Journal for the Philosophy of Science - 0.4%. The topic reaches its zenith in year 1988 when it makes up, on average across the journals, 1.9% of the articles. And it hits a minimum in year 1883 when it makes up, on average across the journals, 0.1% of the articles."
Figure 2.144 - ,"A scatterplot showing which proportion of articles each year are in the topic Speech Acts. The x-axis shows the year, the y-axis measures the proportion of articles each year in this topic. There is one dot per year. The highest value is in 1971 when 1.7% of articles were in this topic. The lowest value is in 1885 when 0.0% of articles were in this topic. The full table that provides the data for this graph is available in Table A.63 in Appendix A."
